Name,ID,Has Block,Mod,Class
hbm:tile.machine_pumpjack,1222,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.machine_fracking_tower,1223,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.machine_flare,1224,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.chimney_brick,1225,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.chimney_industrial,1226,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.machine_refinery,1227,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.machine_vacuum_distill,1228,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.machine_fraction_tower,1229,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.fraction_spacer,1230,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.machine_catalytic_cracker,1231,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.machine_catalytic_reformer,1232,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.machine_hydrotreater,1233,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.machine_coker,1234,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.machine_autosaw,1235,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.machine_excavator,1236,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.machine_ore_slopper,1237,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.machine_mining_laser,1238,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.barricade,1239,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.machine_turbofan,1240,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.machine_turbinegas,1241,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.machine_schrabidium_transmutator,1242,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.machine_teleporter,1243,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.teleanchor,1244,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.field_disturber,1245,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.machine_satlinker,1246,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.machine_keyforge,1247,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.machine_armor_table,1248,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.machine_forcefield,1249,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.radiorec,1250,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.radiobox,1251,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.struct_launcher,1252,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.struct_scaffold,1253,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.struct_launcher_core,1254,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.struct_launcher_core_large,1255,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.struct_soyuz_core,1256,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.struct_iter_core,1257,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.struct_plasma_core,1258,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.struct_watz_core,1259,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.struct_icf_core,1260,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.absorber,1261,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.absorber_red,1262,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.absorber_green,1263,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.absorber_pink,1264,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.decon,1265,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.transission_hatch,1266,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.machine_solar_boiler,1267,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.solar_mirror,1268,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.factory_titanium_hull,1269,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.factory_advanced_hull,1270,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.custom_machine,1271,true,hbm,com.hbm.items.block.ItemCustomMachine
hbm:tile.cm_block,1272,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.cm_sheet,1273,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.cm_engine,1274,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.cm_tank,1275,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.cm_circuit,1276,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.cm_port,1277,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.cm_flux,1278,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.cm_heat,1279,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.custom_machine_anchor,1280,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.pwr_fuel,1281,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.pwr_control,1282,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.pwr_channel,1283,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.pwr_heatex,1284,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.pwr_heatsink,1285,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.pwr_neutron_source,1286,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.pwr_reflector,1287,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.pwr_casing,1288,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.pwr_port,1289,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.pwr_controller,1290,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.pwr_block,1291,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.fusion_conductor,1292,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.fusion_center,1293,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.fusion_motor,1294,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.fusion_heater,1295,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.fusion_hatch,1296,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.plasma,1297,true,hbm,com.hbm.items.block.ItemBlockLore
hbm:tile.iter,1298,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.plasma_heater,1299,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.machine_icf_press,1300,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.icf_laser_component,1301,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.icf_controller,1302,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.icf_block,1303,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.icf_component,1304,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.icf,1305,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.watz_element,1306,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.watz_control,1307,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.watz_cooler,1308,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.watz_end,1309,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.watz_conductor,1310,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.watz,1311,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.watz_pump,1312,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.balefire,1313,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.fire_digamma,1314,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.digamma_matter,1315,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.volcano_core,1316,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.volcano_rad_core,1317,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.dfc_emitter,1318,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.dfc_injector,1319,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.dfc_receiver,1320,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.dfc_stabilizer,1321,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.dfc_core,1322,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.machine_missile_assembly,1323,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.launch_pad,1324,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.launch_pad_rusted,1325,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.launch_pad_large,1326,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.compact_launcher,1327,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.launch_table,1328,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.soyuz_launcher,1329,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.sat_dock,1330,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.soyuz_capsule,1331,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.machine_radar,1332,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.machine_radar_large,1333,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.radar_screen,1334,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.book_guide,1335,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.sat_mapper,1336,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.sat_scanner,1337,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.sat_radar,1338,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.sat_laser,1339,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.sat_foeq,1340,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.sat_resonator,1341,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.rail_wood,1342,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.rail_narrow,1343,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.rail_highspeed,1344,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.rail_booster,1345,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.rail_narrow_straight,1346,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.rail_narrow_curve,1347,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.rail_large_straight,1348,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.rail_large_straight_short,1349,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.rail_large_curve,1350,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.rail_large_curve_7,1351,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.rail_large_curve_9,1352,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.rail_large_ramp,1353,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.rail_large_buffer,1354,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.rail_large_switch,1355,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.rail_large_switch_flipped,1356,true,hbm,com.hbm.items.block.ItemBlockBase
hbm:tile.crate,1357,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.crate_weapon,1358,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.crate_lead,1359,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.crate_metal,1360,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.crate_red,1361,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.crate_can,1362,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.crate_ammo,1363,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.crate_jungle,1364,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.#null,1365,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.#void,1366,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.#ngtv,1367,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.#undef,1368,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.mud_block,1369,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.acid_block,1370,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.toxic_block,1371,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.schrabidic_block,1372,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.corium_block,1373,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.volcanic_lava_block,1374,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.rad_lava_block,1375,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.sulfuric_acid_block,1376,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.dummy_block_vault,1377,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.dummy_block_blast,1378,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.dummy_block_uf6,1379,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.dummy_block_puf6,1380,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.dummy_plate_compact_launcher,1381,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.dummy_port_compact_launcher,1382,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.dummy_plate_launch_table,1383,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.dummy_port_launch_table,1384,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.dummy_plate_cargo,1385,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.oil_pipe,1386,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.vent_chlorine,1387,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.vent_cloud,1388,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.vent_pink_cloud,1389,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.vent_chlorine_seal,1390,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.chlorine_gas,1391,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.gas_radon,1392,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.gas_radon_dense,1393,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.gas_radon_tomb,1394,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.gas_meltdown,1395,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.gas_monoxide,1396,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.gas_asbestos,1397,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.gas_coal,1398,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.gas_flammable,1399,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.gas_explosive,1400,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.vacuum,1401,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.crystal_virus,1402,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.crystal_hardened,1403,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.crystal_pulsar,1404,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.taint,1405,true,hbm,com.hbm.items.block.ItemTaintBlock
hbm:tile.cheater_virus,1406,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.cheater_virus_seed,1407,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.ntm_dirt,1408,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.pink_log,1409,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.pink_planks,1410,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.pink_slab,1411,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.pink_double_slab,1412,true,hbm,net.minecraft.item.ItemBlock
hbm:tile.pink_stairs,1413,true,hbm,net.minecraft.item.ItemBlock
harvestcraft:cuttingboard,1414,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pot,1415,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:beehive,1416,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:apiary,1417,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:presser,1418,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:sink,1419,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:salt,1420,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:spamcompressedsaltBlockalt,1421,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:market,1422,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:oven,1423,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:ovenon,1424,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:churn,1425,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:churnon,1426,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:quern,1427,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:quernon,1428,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:fishtrap,1429,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:animaltrap,1430,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:berrygarden,1431,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:desertgarden,1432,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:grassgarden,1433,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:gourdgarden,1434,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:groundgarden,1435,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:herbgarden,1436,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:leafygarden,1437,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:mushroomgarden,1438,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:stalkgarden,1439,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:textilegarden,1440,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:tropicalgarden,1441,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:watergarden,1442,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamApple,1443,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamappleSapling,1444,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamAlmond,1445,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamalmondSapling,1446,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamApricot,1447,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamapricotSapling,1448,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamAvocado,1449,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamavocadoSapling,1450,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamBanana,1451,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pambananaSapling,1452,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamCashew,1453,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcashewSapling,1454,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamCherry,1455,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcherrySapling,1456,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamChestnut,1457,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamchestnutSapling,1458,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamCinnamon,1459,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcinnamonSapling,1460,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamCoconut,1461,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcoconutSapling,1462,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamDate,1463,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamdateSapling,1464,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamDragonfruit,1465,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamdragonfruitSapling,1466,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamDurian,1467,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamdurianSapling,1468,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamFig,1469,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamfigSapling,1470,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamGrapefruit,1471,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamgrapefruitSapling,1472,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamLemon,1473,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamlemonSapling,1474,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamLime,1475,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamlimeSapling,1476,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamMaple,1477,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pammapleSapling,1478,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamMango,1479,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pammangoSapling,1480,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamNutmeg,1481,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamnutmegSapling,1482,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamOlive,1483,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamoliveSapling,1484,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamOrange,1485,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamorangeSapling,1486,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamPapaya,1487,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pampapayaSapling,1488,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamPaperbark,1489,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pampaperbarkSapling,1490,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamPeach,1491,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pampeachSapling,1492,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamPear,1493,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pampearSapling,1494,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamPecan,1495,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pampecanSapling,1496,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamPeppercorn,1497,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pampeppercornSapling,1498,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamPersimmon,1499,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pampersimmonSapling,1500,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamPistachio,1501,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pampistachioSapling,1502,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamPlum,1503,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamplumSapling,1504,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamPomegranate,1505,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pampomegranateSapling,1506,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamStarfruit,1507,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamstarfruitSapling,1508,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamVanillabean,1509,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamvanillabeanSapling,1510,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamWalnut,1511,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamwalnutSapling,1512,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamGooseberry,1513,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamgooseberrySapling,1514,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamblackberryCrop,1515,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamblueberryCrop,1516,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcandleberryCrop,1517,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamraspberryCrop,1518,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamstrawberryCrop,1519,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcactusfruitCrop,1520,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamasparagusCrop,1521,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pambarleyCrop,1522,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamoatsCrop,1523,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamryeCrop,1524,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcornCrop,1525,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pambambooshootCrop,1526,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcantaloupeCrop,1527,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcucumberCrop,1528,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamwintersquashCrop,1529,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamzucchiniCrop,1530,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pambeetCrop,1531,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamonionCrop,1532,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamparsnipCrop,1533,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pampeanutCrop,1534,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamradishCrop,1535,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamrutabagaCrop,1536,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamsweetpotatoCrop,1537,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamturnipCrop,1538,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamrhubarbCrop,1539,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamceleryCrop,1540,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamgarlicCrop,1541,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamgingerCrop,1542,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamspiceleafCrop,1543,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamtealeafCrop,1544,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcoffeebeanCrop,1545,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pammustardseedsCrop,1546,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pambroccoliCrop,1547,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcauliflowerCrop,1548,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamleekCrop,1549,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamlettuceCrop,1550,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamscallionCrop,1551,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamartichokeCrop,1552,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pambrusselsproutCrop,1553,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamcabbageCrop,1554,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamspinachCrop,1555,true,harvestcraft,net.minecraft.item.ItemBlock
harvestcraft:pamwhitemushroomCrop,1556,true,harvestcraft,net.minecraft.item.ItemBlock
